,description.sold_price
7097,468000.0
4285,583.0
2925,230000.0
3038,330000.0
2841,148800.0
1583,222000.0
6408,520000.0
2831,175100.0
2940,240000.0
554,203000.0
7308,158000.0
6832,250000.0
7445,309900.0
7648,225000.0
3509,280000.0
1633,390000.0
6439,415000.0
886,333500.0
7212,1279000.0
6411,350000.0
1926,465000.0
2483,235001.0
5793,86500.0
4538,220000.0
2403,360000.0
2174,140267.0
3188,225000.0
4949,387900.0
4295,162250.0
2034,14900.0
2059,675000.0
7324,373000.0
7269,560000.0
5885,271000.0
2707,325000.0
1224,650000.0
216,525000.0
1518,231650.0
1427,350000.0
6473,135000.0
7350,495000.0
670,640000.0
1688,163000.0
4463,263000.0
4914,245000.0
1277,25000.0
2009,229995.0
5012,452500.0
4639,379000.0
7346,454000.0
7234,558000.0
7221,1760000.0
4148,425000.0
1645,284900.0
3139,1050000.0
2276,29700.0
4679,1915000.0
341,570000.0
4422,215000.0
24,305000.0
4637,455000.0
360,472500.0
5591,60000.0
1747,25000.0
7322,430000.0
3860,737000.0
2405,123000.0
4537,310000.0
7949,410000.0
1107,215000.0
1652,350000.0
5671,368000.0
626,457000.0
4950,295000.0
5138,700000.0
3694,22000.0
8081,150000.0
4149,290000.0
2815,200000.0
8018,185000.0
921,1862500.0
5689,250000.0
1347,221000.0
6173,217000.0
5167,700000.0
6495,368000.0
5470,220000.0
5412,189000.0
8145,265000.0
7033,130000.0
129,7400000.0
846,169900.0
3948,130000.0
3393,365000.0
5478,710000.0
4853,179000.0
3698,6930.0
5893,152500.0
696,210000.0
6881,499300.0
2101,225000.0
2495,431000.0
4164,350000.0
2039,142000.0
4864,293000.0
1683,234900.0
1477,1760000.0
569,675000.0
4492,220000.0
423,135000.0
1712,135000.0
471,220000.0
1103,350000.0
7422,29700.0
616,1760000.0
3959,475000.0
4041,214400.0
2153,170000.0
3630,490000.0
4769,220000.0
5016,370000.0
7762,385000.0
7051,159900.0
4291,42900.0
1268,172500.0
6061,529900.0
1127,123000.0
2886,1050000.0
3169,35000.0
4038,529900.0
4707,515000.0
6864,470000.0
4491,30000.0
5738,609000.0
3561,350000.0
2000,30000.0
270,125000.0
7835,690000.0
4778,90000.0
5082,225000.0
4437,160000.0
808,185000.0
5870,270000.0
801,354900.0
276,318000.0
4405,320000.0
3298,306000.0
6546,1010000.0
3526,380000.0
3552,748900.0
6403,211000.0
3291,245000.0
1274,165000.0
1991,242000.0
8056,428000.0
7209,621000.0
4748,150000.0
3734,115000.0
4105,190000.0
4495,247900.0
6187,390000.0
4667,154000.0
933,430000.0
342,460000.0
7253,1437500.0
3276,120000.0
3304,545900.0
4909,200000.0
6801,375000.0
1337,330000.0
8149,235000.0
1706,79900.0
291,318000.0
1433,339000.0
5457,330000.0
7135,345000.0
3962,2800000.0
5807,335000.0
3755,300000.0
2111,300000.0
1166,75000.0
4523,68000.0
3906,485000.0
2072,248000.0
6454,9900.0
462,225900.0
7778,265300.0
1190,700000.0
2894,260000.0
4543,69000.0
5575,285000.0
5370,575000.0
7890,330000.0
4423,415000.0
4944,730000.0
4022,430000.0
475,710000.0
3489,1325000.0
2656,295000.0
505,161500.0
1389,355000.0
3956,10000.0
1330,235000.0
573,220000.0
1138,700000.0
3312,371500.0
2462,475000.0
7178,300000.0
5357,260000.0
5978,29700.0
3147,260000.0
3433,555000.0
3391,325000.0
6045,575000.0
4239,410000.0
2409,380000.0
7645,30000.0
6378,255000.0
4324,599000.0
6899,792600.0
4373,88500.0
386,159900.0
7455,185000.0
6424,60000.0
3475,570000.0
6416,312000.0
2459,369900.0
3799,65000.0
6617,1035800.0
656,339000.0
6828,335000.0
5929,280000.0
4029,820000.0
4938,330000.0
8092,255000.0
6204,960000.0
5641,550000.0
6853,300000.0
251,275000.0
463,188000.0
5856,469000.0
5477,1410000.0
4416,644000.0
647,780000.0
1928,1458250.0
1545,145000.0
5333,292000.0
3054,1375000.0
2497,280000.0
6056,395000.0
3083,145000.0
5809,263626.0
1632,219000.0
5406,470000.0
5643,670000.0
2165,120000.0
149,518444.0
2078,226500.0
289,492450.0
5073,107000.0
8156,210000.0
1062,324000.0
5179,800000.0
4683,200000.0
597,891000.0
2810,221000.0
3624,105000.0
2618,424099.0
5767,63000.0
3261,280000.0
813,69500.0
37,229995.0
1209,238000.0
2829,300000.0
6279,385000.0
2266,6930.0
4940,759000.0
1629,823500.0
5652,675000.0
2262,22000.0
584,1220000.0
2131,74000.0
3256,275000.0
1404,385000.0
225,1010000.0
5625,610000.0
3623,465000.0
2048,475000.0
4156,375000.0
6148,494800.0
6626,170000.0
1071,1325000.0
6127,512500.0
6388,103000.0
2020,19900.0
20,350000.0
2942,420000.0
3447,518444.0
2570,635000.0
714,370000.0
1759,519450.0
8111,388000.0
5473,1375000.0
5250,150000.0
219,690000.0
1597,615000.0
1578,9000.0
2733,405000.0
5459,154000.0
2847,106900.0
2092,355000.0
7189,405000.0
4531,10000.0
918,310000.0
3201,165000.0
7019,298800.0
4089,200000.0
6475,100000.0
1510,346001.0
902,641450.0
4371,265000.0
531,158000.0
7261,670000.0
7326,472000.0
7538,800000.0
6188,405000.0
4676,585000.0
2172,139900.0
3717,3575.0
155,999999.0
4438,277000.0
7320,313000.0
4357,380000.0
936,410000.0
6232,300000.0
5716,320000.0
2802,400000.0
832,172900.0
7342,230000.0
3264,140000.0
7432,42900.0
2606,999999.0
1365,313000.0
7300,284500.0
1648,194628.0
4493,325000.0
4478,210000.0
3487,330000.0
3286,220000.0
2737,340000.0
7646,427900.0
5848,562000.0
2843,62500.0
5410,135000.0
2341,115000.0
1711,185000.0
25,229000.0
6880,656700.0
753,513000.0
1442,235000.0
8031,167000.0
2905,399950.0
2851,135000.0
6469,106900.0
589,335000.0
1658,169500.0
2100,215000.0
4785,65000.0
5061,346000.0
4926,120000.0
544,323000.0
1159,249900.0
722,136000.0
1682,559900.0
7354,527000.0
786,495000.0
5862,245000.0
1450,335000.0
1361,472000.0
4945,340000.0
7056,235000.0
930,154900.0
4903,745000.0
2220,295000.0
1659,297000.0
4718,440000.0
421,115000.0
7984,194900.0
5268,221000.0
7979,185000.0
5955,6930.0
6700,219900.0
2157,63000.0
4994,265300.0
5184,385000.0
4363,305000.0
2941,705000.0
1121,280000.0
5419,368000.0
5741,74000.0
7937,106000.0
2417,220000.0
7983,810000.0
1157,285000.0
3949,68000.0
2194,380000.0
2216,277875.0
3804,424900.0
7338,468000.0
5902,136000.0
6455,204000.0
3930,42900.0
346,299000.0
1429,284500.0
3129,365000.0
3844,190000.0
6569,390000.0
737,375000.0
572,30000.0
5667,629000.0
1498,5000.0
1263,272500.0
2641,650000.0
4724,25000.0
4343,144000.0
1609,496000.0
4895,120000.0
541,191000.0
773,375000.0
7149,276000.0
6465,62500.0
870,177500.0
4829,299500.0
6732,125000.0
7104,245000.0
7399,820000.0
3496,475000.0
7906,525000.0
3917,207000.0
7389,114000.0
4329,347000.0
8142,145000.0
41,122500.0
1616,395000.0
3574,350000.0
1206,874900.0
7537,401000.0
1385,395000.0
6845,250000.0
3284,300000.0
628,276000.0
1721,225000.0
6868,380000.0
3318,330000.0
2359,280000.0
36,260000.0
7435,29700.0
935,325000.0
1081,430000.0
6999,188000.0
7516,310000.0
3290,320000.0
2028,4500.0
1217,399000.0
7390,280000.0
3282,275000.0
3758,152500.0
4837,325000.0
2335,271000.0
4447,822500.0
5123,777000.0
5186,560000.0
4509,214000.0
5126,625000.0
396,106900.0
4631,396500.0
5851,527000.0
124,599000.0
2222,247000.0
338,350000.0
3325,730000.0
6163,249900.0
7624,100000.0
530,265000.0
2346,200000.0
4358,180000.0
7381,235000.0
4657,75000.0
7279,435000.0
4621,63000.0
4014,515000.0
5701,644000.0
3073,1180000.0
2866,135900.0
2741,253000.0
282,340000.0
1193,707500.0
5331,412000.0
6618,1075000.0
5560,20700.0
3385,705000.0
2874,460000.0
3050,230000.0
7074,820000.0
3258,360000.0
2,205000.0
5393,615000.0
2054,323000.0
5681,448700.0
2637,375000.0
2858,49900.0
6459,130000.0
3074,525000.0
7321,357000.0
3875,260000.0
7329,530000.0
5892,200000.0
5571,10000.0
4965,1285000.0
5174,822500.0
8057,225000.0
2013,122500.0
3473,475000.0
6719,200000.0
2806,295000.0
4284,1122.0
3563,542500.0
4740,209500.0
6869,362800.0
2679,371500.0
4333,152500.0
5364,245000.0
1211,487000.0
1500,94500.0
6910,707500.0
8117,269000.0
3764,118000.0
4835,425000.0
229,700000.0
4411,68250.0
3721,29700.0
1594,258000.0
5656,1465000.0
5215,545900.0
550,733900.0
7950,490000.0
6171,505000.0
267,637500.0
825,114000.0
1619,784000.0
7708,1035800.0
7088,530000.0
7063,240000.0
1419,515000.0
6543,340000.0
6224,305000.0
3124,515000.0
5740,170000.0
1119,230000.0
1568,150000.0
2838,197000.0
3581,1200000.0
3532,115000.0
1533,100000.0
6296,360000.0
6037,449000.0
7414,20900.0
119,3850000.0
293,189000.0
1738,789900.0
635,698000.0
297,1250000.0
5236,730000.0
2080,224900.0
4107,190000.0
4234,209000.0
1400,392000.0
5376,417500.0
6144,748900.0
7084,465000.0
2476,1410000.0
415,161000.0
1723,155000.0
6504,345000.0
4242,267500.0
2252,38500.0
3113,112000.0
5378,460000.0
2156,111200.0
2423,760000.0
710,180000.0
646,335000.0
868,209000.0
399,185000.0
5172,1500000.0
7087,903000.0
1595,39900.0
5363,215000.0
5593,1795000.0
4095,200000.0
1412,698000.0
4564,322000.0
1352,255900.0
381,9900.0
4399,106000.0
3398,157000.0
4287,6380.0
3901,203000.0
263,190000.0
4644,103000.0
2191,57054.0
4964,425000.0
4768,221000.0
425,530000.0
7925,359000.0
2430,370000.0
5365,340000.0
6445,132500.0
6227,599000.0
7032,165000.0
5125,289900.0
2058,719000.0
4032,120000.0
503,315000.0
5422,522500.0
2125,425000.0
5710,215000.0
4872,359900.0
5009,380000.0
6233,590000.0
4568,300000.0
796,253000.0
7202,891000.0
5229,330000.0
2632,385000.0
7981,472500.0
6778,645000.0
3122,539900.0
4641,48500.0
7186,235000.0
7427,2585.0
319,390000.0
4062,65000.0
2711,350000.0
7164,455000.0
5023,565000.0
1346,300000.0
6536,1701500.0
39,465000.0
760,373000.0
4774,345000.0
7641,305000.0
649,331500.0
2677,705000.0
5780,68250.0
2015,512000.0
3935,214000.0
3873,225000.0
1509,207000.0
1827,498000.0
3608,370000.0
6217,235001.0
1710,480000.0
6708,241500.0
2389,265000.0
4529,141000.0
3381,435000.0
7739,295000.0
19,241500.0
7623,71500.0
577,389900.0
909,874900.0
1669,430000.0
1233,261900.0
5407,375000.0
1415,199900.0
5430,419000.0
450,258000.0
3544,264900.0
5081,200000.0
746,139900.0
4937,375000.0
5392,25000.0
764,903000.0
2610,343000.0
5690,158000.0
7049,230000.0
254,184900.0
1628,225000.0
5436,623000.0
6191,135500.0
7099,395000.0
6049,105000.0
1828,340000.0
2351,366100.0
6628,3850000.0
2109,520000.0
3198,340000.0
6399,305000.0
7630,270000.0
958,250000.0
7121,85000.0
4159,437000.0
2339,307300.0
3636,425000.0
7745,700000.0
3415,880000.0
6860,200000.0
3798,265000.0
5980,63800.0
2816,345000.0
3404,345000.0
2559,534900.0
442,48500.0
105,360000.0
1541,218829.0
7840,1010000.0
2148,136000.0
7987,415000.0
2564,1550000.0
7123,220000.0
5636,1100000.0
1512,32900.0
4396,162000.0
6701,195000.0
4917,240000.0
2646,465000.0
705,74000.0
675,225000.0
2799,465000.0
701,364500.0
210,200000.0
8089,396500.0
418,162000.0
3283,90000.0
5590,203000.0
654,320000.0
3881,64000.0
3904,630000.0
6391,100000.0
4036,374000.0
2580,985000.0
4305,365000.0
4012,333900.0
1663,660000.0
3584,610000.0
3963,475000.0
7640,237000.0
8093,63500.0
6532,1900000.0
6806,395000.0
8070,750000.0
1841,485000.0
7196,1560000.0
6837,405000.0
6933,310000.0
362,810000.0
1746,1050000.0
4004,760000.0
4516,94500.0
4119,824800.0
5966,385.0
7367,274000.0
2031,94500.0
3196,215000.0
3865,206000.0
2690,340000.0
4241,147500.0
908,425000.0
3302,159000.0
5336,35000.0
2090,393000.0
4450,425000.0
3715,88000.0
7000,632500.0
602,40000.0
1820,675000.0
7406,91000.0
6390,225000.0
8080,135000.0
6387,175000.0
7910,150000.0
3494,485000.0
6316,210000.0
7356,689000.0
7393,335000.0
3609,333900.0
5271,120000.0
2273,2500.0
7125,53591.0
1687,26000.0
871,410000.0
2792,150000.0
257,60000.0
1423,335000.0
5769,310000.0
6799,105000.0
7899,475000.0
3287,245000.0
758,430000.0
1343,220000.0
5010,985000.0
4773,200000.0
5705,190000.0
1641,750000.0
2170,68250.0
1516,230000.0
7263,2300000.0
5771,100000.0
2675,292500.0
5338,345000.0
671,215000.0
6230,431000.0
6212,240000.0
2458,425000.0
2578,289900.0
713,424900.0
1924,475000.0
2921,620000.0
4867,340000.0
3071,250000.0
1080,265000.0
7161,400000.0
7776,515000.0
4506,42000.0
971,405000.0
6030,420000.0
1396,562000.0
4928,160000.0
5359,318000.0
7631,180000.0
4259,68750.0
2077,260000.0
387,130000.0
3848,707000.0
5816,415000.0
6373,570000.0
232,827522.0
785,800000.0
3485,440000.0
1059,541000.0
7957,68000.0
7837,340000.0
3268,359000.0
7325,465000.0
2797,100000.0
6789,429000.0
7194,335000.0
5849,900000.0
3578,350000.0
6908,500000.0
5629,400000.0
2724,318000.0
4714,439000.0
7228,770000.0
4871,200000.0
5368,165000.0
5213,159000.0
540,140000.0
6362,1170000.0
2083,220000.0
8152,300000.0
1073,412000.0
7488,500000.0
2709,345000.0
1622,525000.0
6816,592790.0
3280,106000.0
3106,472500.0
2370,824800.0
1768,512500.0
6723,266900.0
4140,415000.0
8135,421000.0
3696,28600.0
7865,315000.0
3878,295000.0
7522,350000.0
1363,1075000.0
7491,315000.0
4114,266000.0
3612,347000.0
1995,237000.0
2871,515000.0
6890,824800.0
3037,287000.0
1235,169900.0
1656,244500.0
914,690000.0
1341,271000.0
6174,510000.0
2030,250000.0
1192,509000.0
4158,399000.0
6366,63000.0
8115,75000.0
8075,162000.0
672,415000.0
1603,492450.0
4142,383000.0
1405,276000.0
2141,159000.0
7515,375000.0
1195,3200000.0
1111,265000.0
3690,14300.0
3491,412000.0
1474,490000.0
7707,710000.0
499,127000.0
4561,265000.0
382,204000.0
4691,565000.0
6367,150000.0
6904,333500.0
5018,372500.0
7204,400000.0
3179,190000.0
3160,425000.0
1657,312000.0
4355,305000.0
3075,467500.0
7217,490000.0
3159,135000.0
828,2016000.0
5968,1122.0
1187,333500.0
6509,225000.0
5573,475000.0
2574,810000.0
3070,340000.0
5874,235000.0
38,703125.0
2245,255900.0
2614,820000.0
1485,240000.0
2721,200000.0
5351,179000.0
4060,60000.0
4638,222000.0
7249,40000.0
6514,390000.0
3937,15900.0
1735,365000.0
2612,335500.0
2872,417500.0
6281,310000.0
4046,225000.0
4048,259900.0
1662,79000.0
7226,560000.0
3727,245000.0
1414,629000.0
4462,224325.0
5708,415000.0
1694,204000.0
6558,180000.0
4268,27500.0
2937,410000.0
1766,425000.0
959,280000.0
8022,75000.0
2694,376500.0
3524,200000.0
6032,370000.0
479,710000.0
7290,515000.0
5279,300000.0
2789,150000.0
4754,240000.0
5823,472000.0
6106,307000.0
7112,900000.0
4832,220000.0
7465,106000.0
6414,570000.0
8011,69000.0
16,58000.0
3828,375000.0
538,330000.0
7200,610000.0
7459,320000.0
445,103000.0
3527,362800.0
504,385000.0
4915,441000.0
3961,475000.0
1468,1279000.0
3927,240000.0
5786,144000.0
5901,97000.0
3320,505000.0
2213,191500.0
7282,349500.0
2568,3850000.0
5362,293000.0
7446,340000.0
1618,415000.0
4626,159900.0
312,555000.0
8029,169400.0
5377,485000.0
3941,250000.0
111,1041750.0
1699,197000.0
1184,272500.0
6613,294000.0
1256,238000.0
484,2600000.0
2729,260000.0
5182,157000.0
5267,250000.0
657,300000.0
4150,238000.0
788,527000.0
214,675000.0
1729,530000.0
7761,375000.0
3800,169000.0
3175,164900.0
2898,415000.0
7651,266900.0
2035,20700.0
6875,721000.0
4716,619000.0
1139,220000.0
1148,325000.0
8146,158000.0
4338,375000.0
633,590000.0
3929,155000.0
4246,339000.0
336,68000.0
6463,148800.0
8030,155000.0
227,432000.0
2118,324900.0
2287,74250.0
3571,60000.0
452,75000.0
727,170000.0
1692,175100.0
754,1075000.0
8097,379000.0
1424,780000.0
4730,260000.0
3990,739900.0
1650,68000.0
608,1000000.0
3533,721000.0
1309,280000.0
1617,522500.0
5617,2125000.0
4971,365000.0
4852,637500.0
6838,75000.0
2098,415000.0
591,1560000.0
1525,220000.0
1750,85000.0
5004,777000.0
3970,550000.0
5146,219000.0
7930,221000.0
2196,345000.0
4351,227500.0
3975,440000.0
3132,789900.0
349,660000.0
2944,390000.0
1128,325000.0
6494,480000.0
3501,739900.0
2263,27500.0
1066,534000.0
2489,260000.0
3570,305000.0
4436,300000.0
5017,450000.0
617,485000.0
5035,520000.0
4534,315000.0
4526,346001.0
5153,999999.0
4304,191500.0
406,245000.0
5668,199900.0
3316,239900.0
1834,745000.0
7970,660000.0
7292,430000.0
2120,245000.0
719,310000.0
1824,1038712.0
451,39900.0
878,163000.0
3126,485000.0
552,200791.0
5925,197000.0
7387,234000.0
4005,359900.0
6865,255000.0
3985,475000.0
2145,310000.0
7034,253000.0
1257,209000.0
5000,433000.0
2712,60000.0
1147,250000.0
7377,69500.0
3167,275000.0
6294,160000.0
5840,775000.0
7742,424099.0
662,172500.0
2426,645000.0
2441,430000.0
7934,147000.0
5915,159900.0
5757,195000.0
5386,440000.0
3923,393000.0
2091,644000.0
1143,154900.0
2740,165000.0
4056,227000.0
5068,275000.0
7560,149900.0
5452,1180000.0
7127,227500.0
11,219900.0
7958,145000.0
2627,429000.0
1323,277875.0
3615,429000.0
2161,100000.0
4870,415000.0
586,558000.0
6034,1244104.0
2016,240000.0
363,194900.0
4632,150000.0
331,200000.0
1142,355000.0
2493,599000.0
5752,140000.0
7031,360000.0
1351,185000.0
4286,2585.0
3638,214400.0
6209,330000.0
2449,375000.0
5864,191500.0
6453,175100.0
